  0093.4102087,   029.27472,      84.68341,    0028.177244,   92.7778237
   16.560902,     0026.4802662,   0000094.686, 45.638824,    00002.68979
     019.7613,  00018.361594,    0034.7043,   78.28239066,      00099.43536
42.4339387,    00008.2454,  0004.2299,      000073.3061,   000076.084
 058.2924551,      15.47461011,    19.81845391,  00080.16,      75.20748911
   0000042.2064,  14.43643899,     8.34922294,    00079.681573,   075.20817
      00074.1876,   47.10870859,  0000097.122,00063.02451,    0077.106601
    0094.5270245,  64.7954334,014.73095661,   78.05709388,   00000088.023
  000013.5368,   0074.7650881,      0019.22987,00000033.967,0072.909
     0029.4771,      00044.79551,  58.33080197,    00049.56437, 37.274815
 00080.76032,      000026.9156,  0051.5875507, 050.845735,00028.07481
0000041.2329,     36.4079155,    0000038.186,    57.2570882,  0021.8620112
    98.2515396,   66.2060189,  78.236657,    28.8998195,     90.86940413
 0000089.5022, 84.2559647, 000028.97108,97.73145,      0049.6109658
     96.45442, 00064.0919,   00005.7142,11.86176523,  0000044.262
