     58.1556079,055.7708664,    54.6445122,  0079.0875,     83.93337149
     51.87998, 30.3247215,  0052.572,   040.7417149,   000074.761
      81.03938634,   00034.30186,   0000020.357,    37.1157739,    0000093.898
     0023.6167,     62.75329224,     39.2729771,    0087.9256,     38.60405
    075.93276,    031.181468, 00000091.776,     21.89218,     26.30353751
      00000013.557,    043.28564939,   83.29315542,   0000013.113,      81.78647
 00062.32806,  00000022.163,    93.0521385,037.975158,   0044.694175
13.20071185,35.99405,    56.689133,     045.6502,      84.33861
    10.233082,  0015.513,000056.67,     75.14646028,    14.83154114
    00026.5864,    30.3222764,     08.71966,  000057.41,  00014.53487
   00031.355927, 000064.29773,      008.7267, 00033.8085,  0004.8235
 83.610025,  092.5361354,   08.744267,  000046.7229,    13.29492678
    0071.6678188,      66.0706433,  59.06563,     0099.60266,   000014.6503
      0000035.4705,  50.9018711,     64.88666562,     0030.473171,  00067.54613
  000071.9278,00035.619047,   15.98938801,    092.48043,  01.83807
 00015.222727,   02.829947758,      0065.65372,  00005.30923,    00070.1739
  016.21469931, 017.553225,    81.24821366,    042.014753,    012.362358
